POID,Date,TruckID,PartName,Quantity,UnitCost,TotalCost
PO02215,8/23/2024,2507,Brake Pads,2,87.09,174.18
PO02216,8/20/2024,2507,Headlight,2,49.25,98.5
PO02217,8/20/2024,2507,Oil Filter,3,13.36,40.08
PO02218,8/12/2024,2507,Brake Pads,1,126.17,126.17
PO02219,8/12/2024,2507,Fuse,1,4.48,4.48
PO02220,8/25/2024,2507,Turbocharger,1,938.42,938.42
PO02221,8/9/2024,2507,Suspension Kit,1,287.52,287.52
PO02222,8/16/2024,2508,Belt,1,24.91,24.91
PO02223,8/22/2024,2508,Transmission Fluid,2,36.94,73.88
PO02224,8/17/2024,2508,Fuel Filter,1,14.83,14.83
PO02225,8/17/2024,2508,Turbocharger,1,814.42,814.42
PO02226,8/5/2024,2508,Headlight,1,45.08,45.08
PO02227,8/5/2024,2508,Transmission Fluid,4,31.43,125.72
PO02228,8/5/2024,2508,Tire,1,504.08,504.08
PO02229,8/5/2024,2508,EGR Valve,2,171.45,342.9
PO02230,8/9/2024,2508,Tire,3,501.49,1504.47
PO02231,8/9/2024,2508,Fuel Filter,3,22.29,66.87
PO02232,8/4/2024,2508,Fuel Filter,1,29.15,29.15
PO02233,8/4/2024,2508,Coolant,2,38.11,76.22
PO02234,8/4/2024,2508,Belt,1,30.79,30.79
PO02235,8/13/2024,2508,Headlight,3,81.06,243.18
PO02236,8/13/2024,2508,Brake Pads,1,125.74,125.74
PO02237,8/19/2024,2508,Air Filter,3,10.85,32.55
PO02238,8/19/2024,2508,Fuel Filter,1,12.99,12.99
PO02239,8/12/2024,2508,Belt,1,42.59,42.59
PO02240,8/20/2024,2509,Oil Filter,2,13.34,26.68
PO02241,8/20/2024,2509,Air Hose,2,17.45,34.9
PO02242,8/18/2024,2509,Suspension Kit,4,362.58,1450.32
PO02243,8/18/2024,2509,Fuel Filter,2,16.78,33.56
PO02244,8/1/2024,2509,Air Filter,4,22.79,91.16
PO02245,8/1/2024,2509,Fuel Filter,2,25,50
PO02246,8/1/2024,2509,Oil Filter,3,12.85,38.55
PO02247,8/19/2024,2509,Fuel Filter,3,19.64,58.92
PO02248,8/19/2024,2509,Fuse,1,7.62,7.62
PO02249,8/19/2024,2509,Air Filter,1,13.93,13.93
PO02250,8/14/2024,2509,Fuel Filter,3,24.06,72.18
PO02251,8/15/2024,2509,Oil Filter,3,6.56,19.68
PO02252,8/19/2024,2509,Tire,4,488.15,1952.6
PO02253,8/8/2024,2509,Engine Oil,3,51.45,154.35
PO02254,8/8/2024,2509,Fuel Filter,3,27.89,83.67
PO02255,8/8/2024,2509,Tire,1,529.51,529.51
PO02256,8/1/2024,2509,Air Hose,3,19.53,58.59
PO02257,8/1/2024,2509,Headlight,1,79.86,79.86
PO02258,8/7/2024,2509,Headlight,2,82.61,165.22
PO02259,8/7/2024,2509,Belt,1,44.49,44.49
PO02260,8/28/2024,2509,Air Hose,2,28.92,57.84
PO02261,8/28/2024,2509,Fuse,2,4.68,9.36
PO02262,8/28/2024,2509,Engine Oil,2,69.6,139.2
PO02263,8/12/2024,2510,Coolant,1,30.17,30.17
PO02264,8/12/2024,2510,Oil Filter,2,9.1,18.2
PO02265,8/12/2024,2510,Turbocharger,2,1071.14,2142.28
PO02266,8/10/2024,2510,Turbocharger,2,1260.58,2521.16
PO02267,8/10/2024,2510,Fuel Filter,1,17.46,17.46
PO02268,8/10/2024,2510,Tire,4,401.12,1604.48
PO02269,8/10/2024,2510,Turbocharger,1,1148.43,1148.43
PO02270,8/18/2024,2510,Oil Filter,1,9.98,9.98
PO02271,8/18/2024,2510,Brake Pads,2,73.98,147.96
PO02272,8/18/2024,2510,Air Filter,4,17.64,70.56
PO02273,8/15/2024,2510,Air Hose,4,22.64,90.56
PO02274,8/8/2024,2511,Air Hose,2,28.54,57.08
PO02275,8/8/2024,2511,Fuel Filter,3,28.9,86.7
PO02276,8/16/2024,2511,Coolant,2,46.95,93.9
PO02277,8/16/2024,2511,Engine Oil,2,65.35,130.7
PO02278,8/18/2024,2511,Suspension Kit,4,245.91,983.64
PO02279,8/18/2024,2511,Brake Pads,4,98.57,394.28
PO02280,8/10/2024,2511,Oil Filter,3,9.55,28.65
PO02281,8/25/2024,2511,Air Hose,4,20.79,83.16
PO02282,8/1/2024,2511,Brake Pads,3,110.94,332.82
PO02283,8/2/2024,2511,Turbocharger,1,1490.78,1490.78
PO02284,8/2/2024,2511,Suspension Kit,3,285.3,855.9
PO02285,8/2/2024,2511,Air Filter,4,21.15,84.6
PO02286,8/20/2024,2511,Air Filter,4,11.97,47.88
PO02287,8/20/2024,2511,Transmission Fluid,3,35.24,105.72
PO02288,8/23/2024,2511,Air Filter,1,18.08,18.08
PO02289,8/23/2024,2511,Fuse,3,4.11,12.33
PO02290,8/23/2024,2511,Transmission Fluid,2,39.7,79.4
PO02291,8/28/2024,2512,Suspension Kit,2,367.06,734.12
PO02292,8/28/2024,2512,Transmission Fluid,4,29.63,118.52
PO02293,8/24/2024,2512,EGR Valve,3,283.32,849.96
PO02294,8/13/2024,2512,Air Hose,3,36.37,109.11
PO02295,8/13/2024,2512,Fuse,3,2.39,7.17
PO02296,8/13/2024,2512,Headlight,3,84.18,252.54
PO02297,8/27/2024,2512,EGR Valve,2,287.1,574.2
PO02298,8/27/2024,2512,Oil Filter,4,7.83,31.32
PO02299,8/27/2024,2512,Brake Pads,4,59.89,239.56
PO02300,8/23/2024,2512,Air Hose,4,33.68,134.72
PO02301,8/9/2024,2512,Air Filter,4,15.31,61.24
PO02302,8/20/2024,2512,Transmission Fluid,2,25.51,51.02
PO02303,8/8/2024,2512,Coolant,4,35.37,141.48
PO02304,8/8/2024,2512,Belt,1,47.45,47.45
PO02305,8/20/2024,2513,Fuel Filter,3,29.29,87.87
PO02306,8/20/2024,2513,EGR Valve,1,241.82,241.82
PO02307,8/28/2024,2513,Transmission Fluid,1,48.88,48.88
PO02308,8/28/2024,2513,Coolant,2,38.82,77.64
PO02309,8/4/2024,2513,Fuse,1,9.83,9.83
PO02310,8/4/2024,2513,Turbocharger,3,897.48,2692.44
PO02311,8/7/2024,2513,Engine Oil,2,78.87,157.74
PO02312,8/7/2024,2513,Headlight,2,52.96,105.92
PO02313,8/7/2024,2513,Oil Filter,3,14.77,44.31
PO02314,8/3/2024,2513,Belt,2,30.14,60.28
PO02315,8/3/2024,2513,Fuse,4,2.44,9.76
PO02316,8/3/2024,2513,Tire,2,522.37,1044.74
PO02317,8/27/2024,2514,Fuel Filter,1,18.26,18.26
PO02318,8/27/2024,2514,Suspension Kit,4,245.96,983.84
PO02319,8/27/2024,2514,Oil Filter,2,11.15,22.3
PO02320,8/25/2024,2514,Engine Oil,1,76.33,76.33
PO02321,8/25/2024,2514,Air Filter,3,23.36,70.08
PO02322,8/11/2024,2514,Oil Filter,1,7.48,7.48
PO02323,8/11/2024,2514,Suspension Kit,3,214.8,644.4
PO02324,8/11/2024,2514,Headlight,1,69.13,69.13
PO02325,8/26/2024,2514,Air Filter,3,19.69,59.07
PO02326,8/16/2024,2514,Belt,1,22.83,22.83
PO02327,8/16/2024,2514,Suspension Kit,2,307.64,615.28
PO02328,8/1/2024,2514,EGR Valve,4,253.54,1014.16
PO02329,8/1/2024,2514,Tire,2,595.34,1190.68
PO02330,8/17/2024,2514,Fuse,3,9.29,27.87
PO02331,8/17/2024,2514,Oil Filter,1,12.31,12.31
PO02332,8/17/2024,2514,Air Filter,1,24.22,24.22
PO02333,8/25/2024,2514,Headlight,2,62.92,125.84
PO02334,8/28/2024,2515,Belt,3,25.41,76.23
PO02335,8/28/2024,2515,Air Hose,1,38.36,38.36
PO02336,8/28/2024,2515,Oil Filter,3,9.47,28.41
PO02337,8/14/2024,2515,Air Hose,2,31.58,63.16
PO02338,8/3/2024,2515,Tire,4,469.82,1879.28
PO02339,8/3/2024,2515,Coolant,2,22.97,45.94
PO02340,8/3/2024,2515,Suspension Kit,2,391.42,782.84
PO02341,8/10/2024,2515,Oil Filter,3,6.28,18.84
PO02342,8/10/2024,2515,Transmission Fluid,3,39.37,118.11
PO02343,8/12/2024,2515,Headlight,4,63.73,254.92
PO02344,8/12/2024,2515,Engine Oil,1,41.2,41.2
PO02345,8/12/2024,2515,Coolant,2,31.74,63.48
PO02346,8/27/2024,2515,Air Hose,2,34.77,69.54
PO02347,8/27/2024,2515,Engine Oil,3,33.45,100.35
PO02348,8/27/2024,2515,EGR Valve,3,249.85,749.55
PO02349,8/4/2024,2516,Transmission Fluid,2,51.55,103.1
PO02350,8/4/2024,2516,Turbocharger,4,1087.94,4351.76
PO02351,8/4/2024,2516,Fuse,2,6.8,13.6
PO02352,8/4/2024,2516,Headlight,1,59.52,59.52
PO02353,8/3/2024,2516,EGR Valve,1,227.46,227.46
PO02354,8/3/2024,2516,Turbocharger,2,1264.59,2529.18
PO02355,8/3/2024,2516,Air Filter,2,13.69,27.38
PO02356,8/25/2024,2516,Air Hose,1,34.52,34.52
PO02357,8/25/2024,2516,Brake Pads,3,92.17,276.51
PO02358,8/25/2024,2516,Turbocharger,1,950.83,950.83
PO02359,8/26/2024,2516,Tire,4,302.7,1210.8
PO02360,8/26/2024,2516,Brake Pads,2,90.87,181.74
PO02361,8/26/2024,2516,Headlight,4,80.21,320.84
PO02362,8/2/2024,2516,Air Filter,4,15.86,63.44
PO02363,8/2/2024,2516,Suspension Kit,3,338.36,1015.08
PO02364,8/2/2024,2516,EGR Valve,2,175.54,351.08
PO02365,8/16/2024,2516,Fuel Filter,1,17.71,17.71
PO02366,8/16/2024,2516,Suspension Kit,2,369.96,739.92
PO02367,8/10/2024,2516,Coolant,3,45.21,135.63
PO02368,8/10/2024,2516,Oil Filter,2,7.98,15.96
PO02369,8/10/2024,2516,Engine Oil,4,40.83,163.32
PO02370,8/18/2024,2516,Headlight,2,89.28,178.56
PO02371,8/18/2024,2516,Suspension Kit,3,213.09,639.27
PO02372,8/18/2024,2516,Belt,1,42.19,42.19
PO02373,8/14/2024,2516,Fuel Filter,3,22.66,67.98
PO02374,8/16/2024,2517,Transmission Fluid,3,28.39,85.17
PO02375,8/16/2024,2517,Air Hose,1,29.01,29.01
PO02376,8/16/2024,2517,Air Filter,4,22.02,88.08
PO02377,8/17/2024,2517,Suspension Kit,1,289.66,289.66
PO02378,8/17/2024,2517,Air Filter,2,16.13,32.26
PO02379,8/17/2024,2517,Oil Filter,4,13.5,54
PO02380,8/4/2024,2517,Headlight,4,71.33,285.32
PO02381,8/4/2024,2517,Air Filter,1,24.38,24.38
PO02382,8/7/2024,2517,Fuse,4,9.67,38.68
PO02383,8/7/2024,2517,Air Filter,3,15.08,45.24
PO02384,8/21/2024,2517,Fuel Filter,4,29.98,119.92
PO02385,8/21/2024,2517,Headlight,3,54.52,163.56
PO02386,8/10/2024,2517,EGR Valve,2,205.5,411
PO02387,8/10/2024,2517,Coolant,1,27.34,27.34
PO02388,8/20/2024,2517,EGR Valve,2,239.47,478.94
PO02389,8/20/2024,2517,Engine Oil,2,59.57,119.14
PO02390,8/15/2024,2517,Suspension Kit,1,334.3,334.3
PO02391,8/15/2024,2517,Brake Pads,1,71.46,71.46
PO02392,8/15/2024,2517,Coolant,4,48.96,195.84
PO02393,8/14/2024,2518,Belt,2,39.04,78.08
PO02394,8/14/2024,2518,Suspension Kit,3,331.07,993.21
PO02395,8/9/2024,2518,Transmission Fluid,4,35.38,141.52
PO02396,8/9/2024,2518,Air Hose,2,33.83,67.66
PO02397,8/9/2024,2518,EGR Valve,2,225.22,450.44
PO02398,8/9/2024,2518,Transmission Fluid,3,33.03,99.09
PO02399,8/9/2024,2518,Brake Pads,1,126.93,126.93
PO02400,8/9/2024,2518,Tire,1,496.07,496.07
PO02401,8/23/2024,2518,Belt,1,40.61,40.61
PO02402,8/23/2024,2518,Fuse,3,8.92,26.76
PO02403,8/23/2024,2518,EGR Valve,1,243.71,243.71
PO02404,8/17/2024,2518,EGR Valve,2,289.34,578.68
PO02405,8/17/2024,2518,Fuse,4,3.44,13.76
PO02406,8/17/2024,2518,Turbocharger,2,1177.78,2355.56
PO02407,8/1/2024,2518,Oil Filter,4,14.01,56.04
PO02408,8/1/2024,2518,Air Hose,2,22.75,45.5
PO02409,8/1/2024,2518,Air Hose,4,26.49,105.96
PO02410,8/1/2024,2518,Headlight,2,78.86,157.72
PO02411,8/1/2024,2518,Oil Filter,3,13.29,39.87
PO02412,8/16/2024,2518,Oil Filter,3,11.75,35.25
PO02413,8/16/2024,2518,Air Filter,4,20.71,82.84
PO02414,8/13/2024,2518,Oil Filter,3,12.91,38.73
PO02415,8/13/2024,2518,Turbocharger,1,817.75,817.75
PO02416,8/13/2024,2518,Brake Pads,2,65.34,130.68
PO02417,8/13/2024,2519,EGR Valve,2,225.28,450.56
PO02418,8/13/2024,2519,Turbocharger,4,1419.63,5678.52
PO02419,8/13/2024,2519,Tire,4,543.2,2172.8
PO02420,8/3/2024,2519,Tire,4,522.43,2089.72
PO02421,8/3/2024,2519,Transmission Fluid,4,55.69,222.76
PO02422,8/3/2024,2519,Coolant,1,49.66,49.66
PO02423,8/23/2024,2519,Brake Pads,2,149.96,299.92
PO02424,8/23/2024,2519,Engine Oil,3,68.2,204.6
PO02425,8/23/2024,2519,Transmission Fluid,1,31.65,31.65
PO02426,8/5/2024,2519,EGR Valve,2,209.93,419.86
PO02427,8/4/2024,2519,Brake Pads,4,60.21,240.84
PO02428,8/20/2024,2519,Brake Pads,4,81.86,327.44
PO02429,8/20/2024,2519,Tire,3,458.71,1376.13
PO02430,8/26/2024,2519,Turbocharger,1,1260.81,1260.81
PO02431,8/26/2024,2519,Oil Filter,3,13.62,40.86
PO02432,8/26/2024,2519,Transmission Fluid,2,30.87,61.74
PO02433,8/3/2024,2519,Turbocharger,1,839.96,839.96
PO02434,8/3/2024,2519,Suspension Kit,2,322.54,645.08
PO02435,8/21/2024,2519,Coolant,1,33.53,33.53
PO02436,8/21/2024,2519,Air Hose,1,33.2,33.2
PO02437,8/1/2024,2520,Fuel Filter,3,17.51,52.53
PO02438,8/6/2024,2520,Transmission Fluid,2,47.99,95.98
PO02439,8/6/2024,2520,Oil Filter,1,14.57,14.57
PO02440,8/6/2024,2520,Belt,1,48.13,48.13
PO02441,8/23/2024,2520,Air Filter,1,22.72,22.72
PO02442,8/5/2024,2520,Air Hose,4,15.56,62.24
PO02443,8/5/2024,2520,Belt,4,37.32,149.28
PO02444,8/23/2024,2520,Headlight,1,87.88,87.88
PO02445,8/23/2024,2520,Transmission Fluid,2,35.93,71.86
PO02446,9/14/2024,2501,Oil Filter,2,6.93,13.86
PO02447,9/7/2024,2501,EGR Valve,1,277.82,277.82
PO02448,9/7/2024,2501,Air Hose,1,37.42,37.42
PO02449,9/7/2024,2501,Belt,1,35.38,35.38
PO02450,9/18/2024,2501,Tire,3,313.93,941.79
PO02451,9/18/2024,2501,Coolant,1,23.53,23.53
PO02452,9/1/2024,2501,Coolant,1,39.31,39.31
PO02453,9/1/2024,2501,EGR Valve,1,168.66,168.66
PO02454,9/1/2024,2501,Headlight,2,78.27,156.54
PO02455,9/26/2024,2501,Oil Filter,3,6.98,20.94
PO02456,9/26/2024,2501,Brake Pads,1,124.65,124.65
PO02457,9/26/2024,2501,Air Hose,2,16.22,32.44
PO02458,9/1/2024,2501,Fuel Filter,2,13.27,26.54
PO02459,9/11/2024,2502,Engine Oil,3,34.07,102.21
PO02460,9/11/2024,2502,Coolant,2,29.55,59.1
PO02461,9/21/2024,2502,Headlight,3,67.55,202.65
PO02462,9/21/2024,2502,Air Filter,2,22.23,44.46
PO02463,9/21/2024,2502,Suspension Kit,1,352.12,352.12
PO02464,9/12/2024,2502,Suspension Kit,1,279.55,279.55
PO02465,9/12/2024,2502,Fuel Filter,2,10.46,20.92
PO02466,9/12/2024,2502,Air Filter,3,20.55,61.65
PO02467,9/4/2024,2502,Turbocharger,4,1358.28,5433.12
PO02468,9/1/2024,2502,EGR Valve,4,184.95,739.8
PO02469,9/1/2024,2502,Headlight,1,78.3,78.3
PO02470,9/1/2024,2502,Engine Oil,1,64.93,64.93
PO02471,9/18/2024,2502,EGR Valve,4,201.06,804.24
PO02472,9/18/2024,2502,Suspension Kit,3,270.43,811.29
PO02473,9/28/2024,2502,Transmission Fluid,2,25.76,51.52
PO02474,9/19/2024,2502,Oil Filter,4,5.77,23.08
PO02475,9/19/2024,2502,Brake Pads,3,53.05,159.15
PO02476,9/19/2024,2502,Engine Oil,1,60.06,60.06
PO02477,9/1/2024,2502,Oil Filter,1,10.08,10.08
PO02478,9/1/2024,2502,Headlight,1,77.84,77.84
PO02479,9/1/2024,2502,Belt,3,42.5,127.5
PO02480,9/5/2024,2502,Brake Pads,4,146.1,584.4
PO02481,9/5/2024,2502,Air Filter,2,18.97,37.94
PO02482,9/25/2024,2503,Engine Oil,4,71.03,284.12
PO02483,9/25/2024,2503,Brake Pads,3,56.67,170.01
PO02484,9/25/2024,2503,EGR Valve,3,201.62,604.86
PO02485,9/28/2024,2503,Air Filter,2,18.04,36.08
PO02486,9/28/2024,2503,Tire,2,574.88,1149.76
PO02487,9/28/2024,2503,EGR Valve,3,262.28,786.84
PO02488,9/16/2024,2503,Headlight,3,87.47,262.41
PO02489,9/5/2024,2503,Turbocharger,1,1070.15,1070.15
PO02490,9/5/2024,2503,Air Hose,2,18.3,36.6
PO02491,9/3/2024,2503,Engine Oil,1,68.52,68.52
PO02492,9/3/2024,2503,Air Filter,2,22.36,44.72
PO02493,9/25/2024,2503,Air Hose,1,16.45,16.45
PO02494,9/11/2024,2503,Headlight,2,71.87,143.74
PO02495,9/22/2024,2504,Air Filter,2,17.37,34.74
PO02496,9/22/2024,2504,Transmission Fluid,2,41.74,83.48
PO02497,9/22/2024,2504,EGR Valve,3,257.43,772.29
PO02498,9/25/2024,2504,Tire,1,370.18,370.18
PO02499,9/25/2024,2504,Brake Pads,4,105.57,422.28
PO02500,9/22/2024,2504,Engine Oil,1,70.05,70.05
PO02501,9/22/2024,2504,Air Filter,1,21.98,21.98
PO02502,9/22/2024,2504,Air Hose,3,21.64,64.92
PO02503,9/17/2024,2504,Engine Oil,4,52.13,208.52
PO02504,9/11/2024,2504,EGR Valve,1,150.88,150.88
PO02505,9/11/2024,2504,Suspension Kit,2,315.69,631.38
PO02506,9/16/2024,2504,Headlight,2,77.53,155.06
PO02507,9/16/2024,2504,Fuse,3,9.58,28.74
PO02508,9/7/2024,2504,Tire,3,382.58,1147.74
PO02509,9/7/2024,2504,Oil Filter,3,11.13,33.39
PO02510,9/7/2024,2504,Fuel Filter,1,27.48,27.48
PO02511,9/13/2024,2505,Oil Filter,2,14.89,29.78
PO02512,9/10/2024,2505,Oil Filter,3,13.04,39.12
PO02513,9/10/2024,2505,Coolant,4,20.77,83.08
PO02514,9/10/2024,2505,Fuel Filter,4,19.9,79.6
PO02515,9/11/2024,2505,Fuel Filter,1,25.54,25.54
PO02516,9/18/2024,2505,Tire,2,335.72,671.44
PO02517,9/26/2024,2505,Turbocharger,2,1014.31,2028.62
PO02518,9/22/2024,2505,EGR Valve,2,162.41,324.82
PO02519,9/22/2024,2505,Engine Oil,2,68.66,137.32
PO02520,9/16/2024,2505,Belt,1,49.61,49.61
PO02521,9/16/2024,2505,Oil Filter,2,6.08,12.16
PO02522,9/3/2024,2505,Brake Pads,2,77.53,155.06
PO02523,9/20/2024,2505,Engine Oil,3,79.11,237.33
PO02524,9/20/2024,2505,Suspension Kit,2,267.73,535.46
PO02525,9/20/2024,2505,Fuse,4,2.91,11.64
PO02526,9/12/2024,2505,Engine Oil,3,72.95,218.85
PO02527,9/28/2024,2505,Air Filter,2,11.02,22.04
PO02528,9/7/2024,2506,Suspension Kit,4,229.22,916.88
PO02529,9/7/2024,2506,Engine Oil,3,45.14,135.42
PO02530,9/22/2024,2506,Oil Filter,4,5.33,21.32
PO02531,9/23/2024,2506,Transmission Fluid,4,25.88,103.52
PO02532,9/23/2024,2506,Tire,3,432.31,1296.93
PO02533,9/23/2024,2506,Air Hose,4,30.25,121
PO02534,9/13/2024,2506,Suspension Kit,1,305.32,305.32
PO02535,9/22/2024,2507,Coolant,1,20.87,20.87
PO02536,9/22/2024,2507,EGR Valve,4,230.46,921.84
PO02537,9/12/2024,2507,Tire,4,396.1,1584.4
PO02538,9/12/2024,2507,Suspension Kit,1,353.89,353.89
PO02539,9/12/2024,2507,EGR Valve,4,156.43,625.72
PO02540,9/7/2024,2507,Brake Pads,4,149.79,599.16
PO02541,9/7/2024,2507,Engine Oil,4,55.97,223.88
PO02542,9/7/2024,2507,Suspension Kit,2,396.72,793.44
PO02543,9/16/2024,2507,EGR Valve,2,180.31,360.62
PO02544,9/16/2024,2507,Brake Pads,1,101.27,101.27
PO02545,9/7/2024,2507,EGR Valve,1,276.42,276.42
PO02546,9/12/2024,2507,Transmission Fluid,4,28.89,115.56
PO02547,9/12/2024,2507,Tire,1,303.46,303.46
PO02548,9/12/2024,2507,EGR Valve,4,243.9,975.6
PO02549,9/11/2024,2508,Fuel Filter,3,19.05,57.15
PO02550,9/11/2024,2508,EGR Valve,3,169.19,507.57
PO02551,9/13/2024,2508,EGR Valve,3,151.9,455.7
PO02552,9/13/2024,2508,Air Hose,3,30.65,91.95
PO02553,9/8/2024,2508,Belt,4,46.81,187.24
PO02554,9/8/2024,2508,Air Filter,2,18.81,37.62
PO02555,9/4/2024,2508,Oil Filter,4,9.38,37.52
PO02556,9/11/2024,2508,Air Hose,3,32.96,98.88
PO02557,9/13/2024,2509,Air Hose,2,32.93,65.86
PO02558,9/13/2024,2509,EGR Valve,2,150.75,301.5
PO02559,9/17/2024,2509,Brake Pads,3,117.1,351.3
PO02560,9/2/2024,2509,Fuse,1,2.29,2.29
PO02561,9/2/2024,2509,Headlight,1,41.1,41.1
PO02562,9/2/2024,2509,Suspension Kit,4,339.55,1358.2
PO02563,9/23/2024,2509,Turbocharger,4,1284.53,5138.12
PO02564,9/11/2024,2509,Engine Oil,4,56.73,226.92
PO02565,9/11/2024,2509,Transmission Fluid,4,30.94,123.76
PO02566,9/11/2024,2509,Turbocharger,3,1472.61,4417.83
PO02567,9/21/2024,2509,Coolant,2,46.15,92.3
PO02568,9/21/2024,2509,Oil Filter,4,12.15,48.6
PO02569,9/12/2024,2509,Belt,4,39.57,158.28
PO02570,9/12/2024,2509,Fuse,1,5.5,5.5
PO02571,9/12/2024,2509,Fuel Filter,4,15.75,63
PO02572,9/13/2024,2510,Belt,2,33.17,66.34
PO02573,9/22/2024,2510,Transmission Fluid,1,25.38,25.38
PO02574,9/22/2024,2510,Engine Oil,2,32.61,65.22
PO02575,9/27/2024,2510,Coolant,2,48.04,96.08
PO02576,9/27/2024,2510,Turbocharger,3,1276.9,3830.7
PO02577,9/27/2024,2510,Engine Oil,3,65.24,195.72
PO02578,9/16/2024,2510,Air Hose,4,23.58,94.32
PO02579,9/16/2024,2510,Transmission Fluid,4,27.04,108.16
PO02580,9/16/2024,2510,Oil Filter,3,7.78,23.34
PO02581,9/26/2024,2510,Turbocharger,1,1294.32,1294.32
PO02582,9/26/2024,2510,Air Hose,1,15.74,15.74
PO02583,9/28/2024,2510,Brake Pads,2,122.01,244.02
PO02584,9/28/2024,2510,Tire,1,548.64,548.64
PO02585,9/17/2024,2510,Engine Oil,3,71.92,215.76
PO02586,9/17/2024,2510,Tire,2,308.25,616.5
PO02587,9/19/2024,2510,Engine Oil,3,47.84,143.52
PO02588,9/19/2024,2510,Belt,2,25.84,51.68
PO02589,9/19/2024,2510,Fuse,3,4.47,13.41
PO02590,9/13/2024,2511,EGR Valve,4,282.04,1128.16
PO02591,9/13/2024,2511,Tire,3,504.52,1513.56
PO02592,9/3/2024,2511,Transmission Fluid,4,33.64,134.56
PO02593,9/3/2024,2511,Oil Filter,2,8.31,16.62
PO02594,9/3/2024,2511,Coolant,4,43.52,174.08
PO02595,9/11/2024,2511,Suspension Kit,3,269.68,809.04
PO02596,9/28/2024,2511,Air Filter,2,23.43,46.86
PO02597,9/14/2024,2511,Fuel Filter,2,25.25,50.5
PO02598,9/16/2024,2511,Oil Filter,3,12.01,36.03
PO02599,9/16/2024,2511,Belt,3,23.98,71.94
PO02600,9/7/2024,2511,Tire,1,561.4,561.4
PO02601,9/6/2024,2511,Fuse,4,8.83,35.32
PO02602,9/4/2024,2511,Coolant,3,25.79,77.37
PO02603,9/4/2024,2511,EGR Valve,3,153.62,460.86
PO02604,9/4/2024,2511,Air Filter,2,24.47,48.94
PO02605,9/6/2024,2512,Engine Oil,2,37.54,75.08
PO02606,9/19/2024,2512,Turbocharger,3,972.93,2918.79
PO02607,9/19/2024,2512,Headlight,2,81.01,162.02
PO02608,9/19/2024,2512,Engine Oil,4,77.48,309.92
PO02609,9/19/2024,2512,Air Hose,3,25.97,77.91
PO02610,9/19/2024,2512,Belt,2,31.38,62.76
PO02611,9/16/2024,2512,Headlight,1,44.63,44.63
PO02612,9/16/2024,2512,Suspension Kit,4,272.08,1088.32
PO02613,9/16/2024,2512,Fuel Filter,3,25.02,75.06
PO02614,9/17/2024,2512,EGR Valve,2,206.28,412.56
PO02615,9/3/2024,2512,Headlight,2,68.48,136.96
PO02616,9/3/2024,2512,EGR Valve,1,273.41,273.41
PO02617,9/19/2024,2512,Fuse,3,9.84,29.52
PO02618,9/19/2024,2512,Fuel Filter,2,10.89,21.78
PO02619,9/19/2024,2512,Turbocharger,1,1064.97,1064.97
PO02620,9/11/2024,2512,Turbocharger,2,841.79,1683.58
PO02621,9/11/2024,2512,Suspension Kit,2,351.28,702.56
PO02622,9/11/2024,2512,Engine Oil,1,72.99,72.99
PO02623,9/17/2024,2513,Turbocharger,2,1037.5,2075
PO02624,9/17/2024,2513,Brake Pads,2,62.02,124.04
PO02625,9/8/2024,2513,Tire,3,354.97,1064.91
PO02626,9/8/2024,2513,Transmission Fluid,4,42.03,168.12
PO02627,9/8/2024,2513,Coolant,2,39.63,79.26
PO02628,9/6/2024,2513,Oil Filter,1,11.28,11.28
PO02629,9/10/2024,2513,Brake Pads,1,70.85,70.85
PO02630,9/10/2024,2513,Engine Oil,4,69.94,279.76
PO02631,9/12/2024,2513,EGR Valve,2,254.88,509.76
PO02632,9/12/2024,2513,EGR Valve,1,211.41,211.41
PO02633,9/12/2024,2513,Transmission Fluid,1,35.09,35.09
PO02634,9/12/2024,2513,Fuel Filter,1,12.91,12.91
PO02635,9/13/2024,2513,Turbocharger,4,1047.07,4188.28
PO02636,9/27/2024,2513,Tire,2,562.4,1124.8
PO02637,9/27/2024,2513,Turbocharger,3,1298.49,3895.47
PO02638,9/7/2024,2513,Turbocharger,4,1351.77,5407.08
PO02639,9/18/2024,2514,Coolant,2,32.72,65.44
PO02640,9/18/2024,2514,Fuel Filter,2,10.86,21.72
PO02641,9/3/2024,2514,Air Filter,2,17.87,35.74
PO02642,9/3/2024,2514,Coolant,2,45.76,91.52
PO02643,9/28/2024,2514,Headlight,1,85.92,85.92
PO02644,9/28/2024,2514,Engine Oil,3,63.94,191.82
PO02645,9/26/2024,2514,EGR Valve,3,153,459
PO02646,9/26/2024,2514,Tire,3,460.46,1381.38
PO02647,9/21/2024,2514,Tire,2,584.28,1168.56
PO02648,9/21/2024,2514,Fuse,1,3.21,3.21
PO02649,9/12/2024,2514,Brake Pads,2,68.59,137.18
PO02650,9/12/2024,2514,Belt,3,44.23,132.69
PO02651,9/9/2024,2514,Headlight,4,45.28,181.12
PO02652,9/9/2024,2514,Turbocharger,1,1065.28,1065.28
PO02653,9/9/2024,2514,Air Filter,3,16.47,49.41
PO02654,9/9/2024,2515,Headlight,2,76.57,153.14
PO02655,9/9/2024,2515,Fuse,1,7.83,7.83
PO02656,9/9/2024,2515,Tire,3,527.85,1583.55
